state_name,county,Substate,mental_illness_percentage
Minnesota,Nobles,Region 5,0.1787
Minnesota,Pipestone,Region 5,0.1787
Minnesota,Redwood,Region 5,0.1787
Minnesota,Renville,Region 5,0.1787
Minnesota,Rock,Region 5,0.1787
Minnesota,Sibley,Region 5,0.1787
Minnesota,Swift,Region 5,0.1787
Minnesota,Waseca,Region 5,0.1787
Minnesota,Watonwan,Region 5,0.1787
Minnesota,Yellow Medicine,Region 5,0.1787
Minnesota,Dodge,Region 6,0.1870
Minnesota,Fillmore,Region 6,0.1870
Minnesota,Freeborn,Region 6,0.1870
Minnesota,Goodhue,Region 6,0.1870
Minnesota,Houston,Region 6,0.1870
Minnesota,Mower,Region 6,0.1870
Minnesota,Olmsted,Region 6,0.1870
Minnesota,Rice,Region 6,0.1870
Minnesota,Steele,Region 6,0.1870
Minnesota,Wabasha,Region 6,0.1870
Minnesota,Winona,Region 6,0.1870
Minnesota,Hennepin,Region 7A (Hennepin),0.1895
Minnesota,Ramsey,Region 7B (Ramsey),0.2033
Minnesota,Anoka,Region 7C,0.1931
Minnesota,Carver,Region 7C,0.1931
Minnesota,Dakota,Region 7C,0.1931
Minnesota,Scott,Region 7C,0.1931
Minnesota,Washington,Region 7C,0.1931
Mississippi,Alcorn,Region 1,0.1955
Mississippi,Benton,Region 1,0.1955
Mississippi,Calhoun,Region 1,0.1955
Mississippi,Chickasaw,Region 1,0.1955
Mississippi,DeSoto,Region 1,0.1955
Mississippi,Itawamba,Region 1,0.1955
Mississippi,Lafayette,Region 1,0.1955
Mississippi,Lee,Region 1,0.1955
Mississippi,Marshall,Region 1,0.1955
Mississippi,Monroe,Region 1,0.1955
Mississippi,Panola,Region 1,0.1955
Mississippi,Pontotoc,Region 1,0.1955
Mississippi,Prentiss,Region 1,0.1955
Mississippi,Tate,Region 1,0.1955
Mississippi,Tippah,Region 1,0.1955
Mississippi,Tishomingo,Region 1,0.1955
Mississippi,Union,Region 1,0.1955
Mississippi,Yalobusha,Region 1,0.1955
Mississippi,Attala,Region 2,0.1694
Mississippi,Bolivar,Region 2,0.1694
Mississippi,Carroll,Region 2,0.1694
Mississippi,Coahoma,Region 2,0.1694
Mississippi,Grenada,Region 2,0.1694
Mississippi,Holmes,Region 2,0.1694
Mississippi,Humphreys,Region 2,0.1694
Mississippi,Issaquena,Region 2,0.1694
Mississippi,Leflore,Region 2,0.1694
Mississippi,Montgomery,Region 2,0.1694
Mississippi,Quitman,Region 2,0.1694
Mississippi,Sharkey,Region 2,0.1694
Mississippi,Sunflower,Region 2,0.1694
Mississippi,Tallahatchie,Region 2,0.1694
Mississippi,Tunica,Region 2,0.1694
Mississippi,Warren,Region 2,0.1694
Mississippi,Washington,Region 2,0.1694
Mississippi,Yazoo,Region 2,0.1694
Mississippi,Choctaw,Region 3,0.1981
Mississippi,Clarke,Region 3,0.1981
Mississippi,Clay,Region 3,0.1981
Mississippi,Jasper,Region 3,0.1981
Mississippi,Kemper,Region 3,0.1981
Mississippi,Lauderdale,Region 3,0.1981
Mississippi,Leake,Region 3,0.1981
Mississippi,Lowndes,Region 3,0.1981
Mississippi,Neshoba,Region 3,0.1981
Mississippi,Newton,Region 3,0.1981
Mississippi,Noxubee,Region 3,0.1981
Mississippi,Oktibbeha,Region 3,0.1981
Mississippi,Scott,Region 3,0.1981
Mississippi,Smith,Region 3,0.1981
Mississippi,Webster,Region 3,0.1981
Mississippi,Winston,Region 3,0.1981
Mississippi,Copiah,Region 4,0.1893
Mississippi,Hinds,Region 4,0.1893
Mississippi,Madison,Region 4,0.1893
Mississippi,Rankin,Region 4,0.1893
Mississippi,Simpson,Region 4,0.1893
Mississippi,Adams,Region 5,0.1879
Mississippi,Amite,Region 5,0.1879
Mississippi,Claiborne,Region 5,0.1879
Mississippi,Franklin,Region 5,0.1879
Mississippi,Jefferson,Region 5,0.1879
Mississippi,Lawrence,Region 5,0.1879
Mississippi,Lincoln,Region 5,0.1879
Mississippi,Pike,Region 5,0.1879
Mississippi,Walthall,Region 5,0.1879
Mississippi,Wilkinson,Region 5,0.1879
Mississippi,Covington,Region 6,0.1981
Mississippi,Forrest,Region 6,0.1981
Mississippi,Greene,Region 6,0.1981
Mississippi,Jefferson Davis,Region 6,0.1981
Mississippi,Jones,Region 6,0.1981
Mississippi,Lamar,Region 6,0.1981
Mississippi,Marion,Region 6,0.1981
Mississippi,Perry,Region 6,0.1981
Mississippi,Wayne,Region 6,0.1981
Mississippi,George,Region 7,0.2073
Mississippi,Hancock,Region 7,0.2073
Mississippi,Harrison,Region 7,0.2073
Mississippi,Jackson,Region 7,0.2073
Mississippi,Pearl River,Region 7,0.2073
Mississippi,Stone,Region 7,0.2073
Missouri,Adair,Central,0.1938
Missouri,Audrain,Central,0.1938
Missouri,Boone,Central,0.1938
Missouri,Callaway,Central,0.1938
Missouri,Camden,Central,0.1938
Missouri,Carroll,Central,0.1938
Missouri,Chariton,Central,0.1938
Missouri,Clark,Central,0.1938
Missouri,Cole,Central,0.1938
Missouri,Cooper,Central,0.1938
Missouri,Howard,Central,0.1938
Missouri,Knox,Central,0.1938
Missouri,Laclede,Central,0.1938
Missouri,Lewis,Central,0.1938
Missouri,Macon,Central,0.1938
Missouri,Marion,Central,0.1938
Missouri,Miller,Central,0.1938
Missouri,Moniteau,Central,0.1938
Missouri,Monroe,Central,0.1938
Missouri,Montgomery,Central,0.1938
Missouri,Morgan,Central,0.1938
Missouri,Osage,Central,0.1938
Missouri,Pettis,Central,0.1938
Missouri,Pike,Central,0.1938
Missouri,Pulaski,Central,0.1938
Missouri,Ralls,Central,0.1938
Missouri,Randolph,Central,0.1938
Missouri,Saline,Central,0.1938
Missouri,Schuyler,Central,0.1938
Missouri,Scotland,Central,0.1938
Missouri,Shelby,Central,0.1938
Missouri,ST LOUIS,Eastern (St. Louis City and County),0.1861
Missouri,ST LOUIS CITY,Eastern (St. Louis City and County),0.1861
Missouri,Franklin,Eastern (excluding St. Louis),0.2024
Missouri,Jefferson,Eastern (excluding St. Louis),0.2024
Missouri,Lincoln,Eastern (excluding St. Louis),0.2024
Missouri,ST CHARLES,Eastern (excluding St. Louis),0.2024
Missouri,Warren,Eastern (excluding St. Louis),0.2024
Missouri,Jackson,Northwest (Jackson),0.2160
Missouri,Andrew,Northwest (excluding Jackson),0.2119
Missouri,Atchison,Northwest (excluding Jackson),0.2119
Missouri,Buchanan,Northwest (excluding Jackson),0.2119
Missouri,Caldwell,Northwest (excluding Jackson),0.2119
Missouri,Cass,Northwest (excluding Jackson),0.2119
Missouri,Clay,Northwest (excluding Jackson),0.2119
Missouri,Clinton,Northwest (excluding Jackson),0.2119
Missouri,Daviess,Northwest (excluding Jackson),0.2119
Missouri,DeKalb,Northwest (excluding Jackson),0.2119
Missouri,Gentry,Northwest (excluding Jackson),0.2119
Missouri,Grundy,Northwest (excluding Jackson),0.2119
Missouri,Harrison,Northwest (excluding Jackson),0.2119
Missouri,Holt,Northwest (excluding Jackson),0.2119
Missouri,Johnson,Northwest (excluding Jackson),0.2119
Missouri,Lafayette,Northwest (excluding Jackson),0.2119
Missouri,Linn,Northwest (excluding Jackson),0.2119
Missouri,Livingston,Northwest (excluding Jackson),0.2119
Missouri,Mercer,Northwest (excluding Jackson),0.2119
Missouri,Nodaway,Northwest (excluding Jackson),0.2119
Missouri,Platte,Northwest (excluding Jackson),0.2119
Missouri,Putnam,Northwest (excluding Jackson),0.2119
Missouri,Ray,Northwest (excluding Jackson),0.2119
Missouri,Sullivan,Northwest (excluding Jackson),0.2119
Missouri,Worth,Northwest (excluding Jackson),0.2119
Missouri,Bollinger,Southeast,0.2153
Missouri,Butler,Southeast,0.2153
Missouri,Cape Girardeau,Southeast,0.2153
Missouri,Carter,Southeast,0.2153
Missouri,Crawford,Southeast,0.2153
Missouri,Dent,Southeast,0.2153
Missouri,Douglas,Southeast,0.2153
Missouri,Dunklin,Southeast,0.2153
Missouri,Gasconade,Southeast,0.2153
Missouri,Howell,Southeast,0.2153
Missouri,Iron,Southeast,0.2153
Missouri,Madison,Southeast,0.2153
Missouri,Maries,Southeast,0.2153
Missouri,Mississippi,Southeast,0.2153
Missouri,New Madrid,Southeast,0.2153
Missouri,Oregon,Southeast,0.2153
Missouri,Ozark,Southeast,0.2153
Missouri,Pemiscot,Southeast,0.2153
Missouri,Perry,Southeast,0.2153
Missouri,Phelps,Southeast,0.2153
Missouri,Reynolds,Southeast,0.2153
Missouri,Ripley,Southeast,0.2153
Missouri,Scott,Southeast,0.2153
Missouri,Shannon,Southeast,0.2153
Missouri,ST FRANCOIS,Southeast,0.2153
Missouri,Ste Genevieve,Southeast,0.2153
Missouri,Stoddard,Southeast,0.2153
Missouri,Texas,Southeast,0.2153
Missouri,Washington,Southeast,0.2153
Missouri,Wayne,Southeast,0.2153
Missouri,Wright,Southeast,0.2153
Missouri,Barry,Southwest,0.2235
Missouri,Barton,Southwest,0.2235
Missouri,Bates,Southwest,0.2235
Missouri,Benton,Southwest,0.2235
Missouri,Cedar,Southwest,0.2235
Missouri,Christian,Southwest,0.2235
Missouri,Dade,Southwest,0.2235
Missouri,Dallas,Southwest,0.2235
Missouri,Greene,Southwest,0.2235
Missouri,Henry,Southwest,0.2235
Missouri,Hickory,Southwest,0.2235
Missouri,Jasper,Southwest,0.2235
Missouri,Lawrence,Southwest,0.2235
Missouri,McDonald,Southwest,0.2235
Missouri,Newton,Southwest,0.2235
Missouri,Polk,Southwest,0.2235
Missouri,ST CLAIR,Southwest,0.2235
Missouri,Stone,Southwest,0.2235
Missouri,Taney,Southwest,0.2235
Missouri,Vernon,Southwest,0.2235
Missouri,Webster,Southwest,0.2235
Montana,Carter,Region 1,0.1911
Montana,Custer,Region 1,0.1911
Montana,Daniels,Region 1,0.1911
Montana,Dawson,Region 1,0.1911
Montana,Fallon,Region 1,0.1911
Montana,Garfield,Region 1,0.1911
Montana,McCone,Region 1,0.1911
Montana,Phillips,Region 1,0.1911
Montana,Powder River,Region 1,0.1911
Montana,Prairie,Region 1,0.1911
Montana,Richland,Region 1,0.1911
Montana,Roosevelt,Region 1,0.1911
Montana,Rosebud,Region 1,0.1911
Montana,Sheridan,Region 1,0.1911
Montana,Treasure,Region 1,0.1911
Montana,Valley,Region 1,0.1911
Montana,Wibaux,Region 1,0.1911
Montana,Blaine,Region 2,0.1918
Montana,Cascade,Region 2,0.1918
Montana,Chouteau,Region 2,0.1918
Montana,Glacier,Region 2,0.1918
Montana,Hill,Region 2,0.1918
Montana,Liberty,Region 2,0.1918
Montana,Pondera,Region 2,0.1918
Montana,Teton,Region 2,0.1918
Montana,Toole,Region 2,0.1918
Montana,Big Horn,Region 3,0.2012
Montana,Carbon,Region 3,0.2012
Montana,Fergus,Region 3,0.2012
Montana,Golden Valley,Region 3,0.2012
Montana,Judith Basin,Region 3,0.2012
Montana,Musselshell,Region 3,0.2012
Montana,Petroleum,Region 3,0.2012
Montana,Stillwater,Region 3,0.2012
Montana,Sweet Grass,Region 3,0.2012
Montana,Wheatland,Region 3,0.2012
Montana,Yellowstone,Region 3,0.2012
Montana,Beaverhead,Region 4,0.1990
Montana,Broadwater,Region 4,0.1990
Montana,Deer Lodge,Region 4,0.1990
Montana,Gallatin,Region 4,0.1990
Montana,Granite,Region 4,0.1990
Montana,Jefferson,Region 4,0.1990
Montana,Lewis and Clark,Region 4,0.1990
Montana,Madison,Region 4,0.1990
Montana,Meagher,Region 4,0.1990
Montana,Park,Region 4,0.1990
Montana,Powell,Region 4,0.1990
Montana,Silver Bow,Region 4,0.1990
Montana,Flathead,Region 5,0.2005
Montana,Lake,Region 5,0.2005
Montana,Lincoln,Region 5,0.2005
Montana,Mineral,Region 5,0.2005
Montana,Missoula,Region 5,0.2005
Montana,Ravalli,Region 5,0.2005
Montana,Sanders,Region 5,0.2005
Nebraska,Banner,Region 1,0.1776
Nebraska,Box Butte,Region 1,0.1776
Nebraska,Cheyenne,Region 1,0.1776
Nebraska,Dawes,Region 1,0.1776
Nebraska,Deuel,Region 1,0.1776
Nebraska,Garden,Region 1,0.1776
Nebraska,Kimball,Region 1,0.1776
Nebraska,Morrill,Region 1,0.1776
Nebraska,Scotts Bluff,Region 1,0.1776
Nebraska,Sheridan,Region 1,0.1776
Nebraska,Sioux,Region 1,0.1776
Nebraska,Arthur,Region 2,0.1716
Nebraska,Chase,Region 2,0.1716
Nebraska,Dawson,Region 2,0.1716
Nebraska,Dundy,Region 2,0.1716
Nebraska,Frontier,Region 2,0.1716
Nebraska,Gosper,Region 2,0.1716
Nebraska,Grant,Region 2,0.1716
Nebraska,Hayes,Region 2,0.1716
Nebraska,Hitchcock,Region 2,0.1716
Nebraska,Hooker,Region 2,0.1716
Nebraska,Keith,Region 2,0.1716
Nebraska,Lincoln,Region 2,0.1716
Nebraska,Logan,Region 2,0.1716
Nebraska,McPherson,Region 2,0.1716
Nebraska,Perkins,Region 2,0.1716
Nebraska,Red Willow,Region 2,0.1716
Nebraska,Thomas,Region 2,0.1716
Nebraska,Adams,Region 3,0.1685
Nebraska,Blaine,Region 3,0.1685
Nebraska,Buffalo,Region 3,0.1685
Nebraska,Clay,Region 3,0.1685
Nebraska,Custer,Region 3,0.1685
Nebraska,Franklin,Region 3,0.1685
Nebraska,Furnas,Region 3,0.1685
Nebraska,Garfield,Region 3,0.1685
Nebraska,Greeley,Region 3,0.1685
Nebraska,Hall,Region 3,0.1685
Nebraska,Hamilton,Region 3,0.1685
Nebraska,Harlan,Region 3,0.1685
Nebraska,Howard,Region 3,0.1685
Nebraska,Kearney,Region 3,0.1685
Nebraska,Loup,Region 3,0.1685
Nebraska,Merrick,Region 3,0.1685
Nebraska,Nuckolls,Region 3,0.1685
Nebraska,Phelps,Region 3,0.1685
Nebraska,Sherman,Region 3,0.1685
Nebraska,Valley,Region 3,0.1685
Nebraska,Webster,Region 3,0.1685
Nebraska,Wheeler,Region 3,0.1685
Nebraska,Antelope,Region 4,0.1576
Nebraska,Boone,Region 4,0.1576
Nebraska,Boyd,Region 4,0.1576
Nebraska,Brown,Region 4,0.1576
Nebraska,Burt,Region 4,0.1576
Nebraska,Cedar,Region 4,0.1576
Nebraska,Cherry,Region 4,0.1576
Nebraska,Colfax,Region 4,0.1576
Nebraska,Cuming,Region 4,0.1576
Nebraska,Dakota,Region 4,0.1576
Nebraska,Dixon,Region 4,0.1576
Nebraska,Holt,Region 4,0.1576
Nebraska,Keya Paha,Region 4,0.1576
Nebraska,Knox,Region 4,0.1576
Nebraska,Madison,Region 4,0.1576
Nebraska,Nance,Region 4,0.1576
Nebraska,Pierce,Region 4,0.1576
Nebraska,Platte,Region 4,0.1576
Nebraska,Rock,Region 4,0.1576
Nebraska,Stanton,Region 4,0.1576
Nebraska,Thurston,Region 4,0.1576
Nebraska,Wayne,Region 4,0.1576
Nebraska,Butler,Region 5,0.1956
Nebraska,Fillmore,Region 5,0.1956
Nebraska,Gage,Region 5,0.1956
Nebraska,Jefferson,Region 5,0.1956
Nebraska,Johnson,Region 5,0.1956
Nebraska,Lancaster,Region 5,0.1956
Nebraska,Nemaha,Region 5,0.1956
Nebraska,Otoe,Region 5,0.1956
Nebraska,Pawnee,Region 5,0.1956
Nebraska,Polk,Region 5,0.1956
Nebraska,Richardson,Region 5,0.1956
Nebraska,Saline,Region 5,0.1956
Nebraska,Saunders,Region 5,0.1956
Nebraska,Seward,Region 5,0.1956
Nebraska,Thayer,Region 5,0.1956
Nebraska,York,Region 5,0.1956
Nebraska,Cass,Region 6,0.1854
Nebraska,Dodge,Region 6,0.1854
Nebraska,Douglas,Region 6,0.1854
Nebraska,Sarpy,Region 6,0.1854
Nebraska,Washington,Region 6,0.1854
Nevada,CLARK,Clark – Region 1,0.2011
Nevada,WASHOE,Washoe – Region 2,0.1998
New Hampshire,CHESHIRE,Southern 2,0.1967
New Hampshire,GRAFTON,Northern,0.1943
New Hampshire,HILLSBOROUGH,Southern 2,0.1967
New Hampshire,MERRIMACK,Central 2,0.2023
New Hampshire,ROCKINGHAM,Southern 1 (Rockingham),0.1869
New Hampshire,STRAFFORD,Central 1,0.2239
New Jersey,Hunterdon,Central,0.1682
New Jersey,Mercer,Central,0.1682
New Jersey,Monmouth,Central,0.1682
New Jersey,Ocean,Central,0.1682
New Jersey,Somerset,Central,0.1682
New Jersey,Essex,Metropolitan,0.1452
New Jersey,Middlesex,Metropolitan,0.1452
New Jersey,Union,Metropolitan,0.1452
New Jersey,Bergen,Northern,0.1470
New Jersey,Hudson,Northern,0.1470
New Jersey,Morris,Northern,0.1470
New Jersey,Passaic,Northern,0.1470
New Jersey,Sussex,Northern,0.1470
New Jersey,Warren,Northern,0.1470
New Jersey,Atlantic,Southern,0.1758
New Jersey,Burlington,Southern,0.1758
New Jersey,Camden,Southern,0.1758
New Jersey,Cape May,Southern,0.1758
New Jersey,Cumberland,Southern,0.1758
New Jersey,Gloucester,Southern,0.1758
New Jersey,Salem,Southern,0.1758
New Mexico,Cibola,Region 1,0.1819
New Mexico,McKinley,Region 1,0.1819
New Mexico,Sandoval,Region 1,0.1819
New Mexico,San Juan,Region 1,0.1819
New Mexico,Valencia,Region 1,0.1819
New Mexico,Colfax,Region 2,0.1764
New Mexico,Guadalupe,Region 2,0.1764
New Mexico,Los Alamos,Region 2,0.1764
New Mexico,Mora,Region 2,0.1764
New Mexico,Rio Arriba,Region 2,0.1764
New Mexico,San Miguel,Region 2,0.1764
New Mexico,Santa Fe,Region 2,0.1764
New Mexico,Taos,Region 2,0.1764
New Mexico,Union,Region 2,0.1764
New Mexico,Bernalillo,Region 3 (Bernalillo),0.2073
New Mexico,Chaves,Region 4,0.1713
New Mexico,Curry,Region 4,0.1713
New Mexico,De Baca,Region 4,0.1713
New Mexico,Eddy,Region 4,0.1713
New Mexico,Harding,Region 4,0.1713
New Mexico,Lea,Region 4,0.1713
New Mexico,Quay,Region 4,0.1713
New Mexico,Roosevelt,Region 4,0.1713
New Mexico,Catron,Region 5a,0.1850
New Mexico,Grant,Region 5a,0.1850
New Mexico,Hidalgo,Region 5a,0.1850
New Mexico,Lincoln,Region 5a,0.1850
New Mexico,Luna,Region 5a,0.1850
New Mexico,Otero,Region 5a,0.1850
New Mexico,Sierra,Region 5a,0.1850
New Mexico,Socorro,Region 5a,0.1850
New Mexico,Torrance,Region 5a,0.1850
New Mexico,Dona Ana,Region 5b (Dona Ana),0.1934
New York,ALBANY,Region 4: Capital Region,0.1928
New York,BRONX,Region 2A: Bronx,0.1686
New York,BROOME,Region 9: Southern Tier,0.2172
New York,CATTARAUGUS,Region 11: Western,0.1769
New York,CAYUGA,Region 8: Central,0.1959
New York,CHAUTAUQUA,Region 11: Western,0.1769
New York,CHEMUNG,Region 10: Finger Lakes,0.2052
New York,CLINTON,Region 6: North Country,0.1877
New York,DUTCHESS,Region 3: Mid-Hudson,0.1628
New York,ERIE,Region 11: Western,0.1769
New York,JEFFERSON,Region 7: Tug Hill Seaway,0.2019
New York,KINGS,Region 2B: Kings,0.1869
New York,LIVINGSTON,Region 10: Finger Lakes,0.2052
New York,MADISON,Region 8: Central,0.1959
New York,MONROE,Region 10: Finger Lakes,0.2052
New York,NASSAU,Region 1: Long Island,0.1646
New York,NEW YORK,Region 2C: New York,0.1950
New York,NIAGARA,Region 11: Western,0.1769
New York,ONEIDA,Region 8: Central,0.1959
New York,ONONDAGA,Region 8: Central,0.1959
New York,ONTARIO,Region 10: Finger Lakes,0.2052
New York,ORANGE,Region 3: Mid-Hudson,0.1628
New York,OSWEGO,Region 8: Central,0.1959
New York,PUTNAM,Region 3: Mid-Hudson,0.1628
New York,QUEENS,Region 2D: Queens,0.1738
New York,RENSSELAER,Region 4: Capital Region,0.1928
New York,RICHMOND,Region 2E: Richmond,0.1821
New York,ROCKLAND,Region 3: Mid-Hudson,0.1628
New York,ST LAWRENCE,Region 7: Tug Hill Seaway,0.2019
New York,SARATOGA,Region 4: Capital Region,0.1928
New York,SCHENECTADY,Region 4: Capital Region,0.1928
New York,STEUBEN,Region 10: Finger Lakes,0.2052
New York,SUFFOLK,Region 1: Long Island,0.1646
New York,SULLIVAN,Region 3: Mid-Hudson,0.1628
New York,TOMPKINS,Region 9: Southern Tier,0.2172
New York,ULSTER,Region 3: Mid-Hudson,0.1628
New York,WARREN,Region 6: North Country,0.1877
New York,WAYNE,Region 10: Finger Lakes,0.2052
New York,WESTCHESTER,Region 3: Mid-Hudson,0.1628
North Carolina,Cumberland,Alliance Behavioral Healthcare 1,0.1998
North Carolina,Durham,Alliance Behavioral Healthcare 1,0.1998
North Carolina,Johnston,Alliance Behavioral Healthcare 1,0.1998
North Carolina,Wake,Alliance Behavioral Healthcare 2,0.1874
North Carolina,Cabarrus,Cardinal Innovations Healthcare Solutions 1,0.1752
North Carolina,Davidson,Cardinal Innovations Healthcare Solutions 1,0.1752
North Carolina,Rowan,Cardinal Innovations Healthcare Solutions 1,0.1752
North Carolina,Stanly,Cardinal Innovations Healthcare Solutions 1,0.1752
North Carolina,Union,Cardinal Innovations Healthcare Solutions 1,0.1752
North Carolina,Alamance,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Caswell,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Chatham,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Franklin,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Granville,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Halifax,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Orange,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Person,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Vance,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Warren,Cardinal Innovations Healthcare Solutions 2,0.1847
North Carolina,Mecklenburg,Cardinal Innovations Healthcare Solutions 3,0.1886
North Carolina,Davie,CenterPoint Human Services,0.1837
North Carolina,Forsyth,CenterPoint Human Services,0.1837
North Carolina,Rockingham,CenterPoint Human Services,0.1837
North Carolina,Stokes,CenterPoint Human Services,0.1837
North Carolina,Bladen,Eastpointe,0.1729
North Carolina,Columbus,Eastpointe,0.1729
North Carolina,Duplin,Eastpointe,0.1729
North Carolina,Edgecombe,Eastpointe,0.1729
North Carolina,Greene,Eastpointe,0.1729
North Carolina,Lenoir,Eastpointe,0.1729
North Carolina,Nash,Eastpointe,0.1729
North Carolina,Robeson,Eastpointe,0.1729
North Carolina,Sampson,Eastpointe,0.1729
North Carolina,Scotland,Eastpointe,0.1729
North Carolina,Wayne,Eastpointe,0.1729
North Carolina,Wilson,Eastpointe,0.1729
North Carolina,Burke,Partners Behavioral Health Management,0.1895
North Carolina,Catawba,Partners Behavioral Health Management,0.1895
North Carolina,Cleveland,Partners Behavioral Health Management,0.1895
North Carolina,Gaston,Partners Behavioral Health Management,0.1895
North Carolina,Iredell,Partners Behavioral Health Management,0.1895
North Carolina,Lincoln,Partners Behavioral Health Management,0.1895
North Carolina,Surry,Partners Behavioral Health Management,0.1895
North Carolina,Yadkin,Partners Behavioral Health Management,0.1895
North Carolina,Anson,Sandhills Center 1,0.1776
North Carolina,Harnett,Sandhills Center 1,0.1776
North Carolina,Hoke,Sandhills Center 1,0.1776
North Carolina,Lee,Sandhills Center 1,0.1776
North Carolina,Montgomery,Sandhills Center 1,0.1776
North Carolina,Moore,Sandhills Center 1,0.1776
North Carolina,Randolph,Sandhills Center 1,0.1776
North Carolina,Richmond,Sandhills Center 1,0.1776
North Carolina,Guilford,Sandhills Center 2,0.1802
North Carolina,Alexander,Smoky Mountain Center 1,0.1908
North Carolina,Alleghany,Smoky Mountain Center 1,0.1908
North Carolina,Ashe,Smoky Mountain Center 1,0.1908
North Carolina,Avery,Smoky Mountain Center 1,0.1908
North Carolina,Caldwell,Smoky Mountain Center 1,0.1908
North Carolina,Cherokee,Smoky Mountain Center 1,0.1908
North Carolina,Clay,Smoky Mountain Center 1,0.1908
North Carolina,Graham,Smoky Mountain Center 1,0.1908
North Carolina,Haywood,Smoky Mountain Center 1,0.1908
North Carolina,Jackson,Smoky Mountain Center 1,0.1908
North Carolina,Macon,Smoky Mountain Center 1,0.1908
North Carolina,McDowell,Smoky Mountain Center 1,0.1908
North Carolina,Swain,Smoky Mountain Center 1,0.1908
North Carolina,Watauga,Smoky Mountain Center 1,0.1908
North Carolina,Wilkes,Smoky Mountain Center 1,0.1908
North Carolina,Buncombe,Smoky Mountain Center 2,0.1809
North Carolina,Henderson,Smoky Mountain Center 2,0.1809
North Carolina,Madison,Smoky Mountain Center 2,0.1809
North Carolina,Mitchell,Smoky Mountain Center 2,0.1809
North Carolina,Polk,Smoky Mountain Center 2,0.1809
North Carolina,Rutherford,Smoky Mountain Center 2,0.1809
North Carolina,Transylvania,Smoky Mountain Center 2,0.1809
North Carolina,Yancey,Smoky Mountain Center 2,0.1809
North Carolina,Beaufort,Trillium Healthcare Resources 1,0.1809
North Carolina,Bertie,Trillium Healthcare Resources 1,0.1809
North Carolina,Camden,Trillium Healthcare Resources 1,0.1809
North Carolina,Chowan,Trillium Healthcare Resources 1,0.1809
North Carolina,Craven,Trillium Healthcare Resources 1,0.1809
North Carolina,Currituck,Trillium Healthcare Resources 1,0.1809
North Carolina,Dare,Trillium Healthcare Resources 1,0.1809
North Carolina,Gates,Trillium Healthcare Resources 1,0.1809
North Carolina,Hertford,Trillium Healthcare Resources 1,0.1809
North Carolina,Hyde,Trillium Healthcare Resources 1,0.1809
North Carolina,Jones,Trillium Healthcare Resources 1,0.1809
North Carolina,Martin,Trillium Healthcare Resources 1,0.1809
North Carolina,Northampton,Trillium Healthcare Resources 1,0.1809
North Carolina,Pamlico,Trillium Healthcare Resources 1,0.1809
North Carolina,Pasquotank,Trillium Healthcare Resources 1,0.1809
North Carolina,Perquimans,Trillium Healthcare Resources 1,0.1809
North Carolina,Pitt,Trillium Healthcare Resources 1,0.1809
North Carolina,Tyrrell,Trillium Healthcare Resources 1,0.1809
North Carolina,Washington,Trillium Healthcare Resources 1,0.1809
North Carolina,Brunswick,Trillium Healthcare Resources 2,0.2112
North Carolina,Carteret,Trillium Healthcare Resources 2,0.2112
North Carolina,New Hanover,Trillium Healthcare Resources 2,0.2112
North Carolina,Onslow,Trillium Healthcare Resources 2,0.2112
North Carolina,Pender,Trillium Healthcare Resources 2,0.2112
North Dakota,Adams,Badlands,0.1747
North Dakota,Billings,Badlands,0.1747
North Dakota,Bowman,Badlands,0.1747
North Dakota,Dunn,Badlands,0.1747
North Dakota,Golden Valley,Badlands,0.1747
North Dakota,Hettinger,Badlands,0.1747
North Dakota,Slope,Badlands,0.1747
North Dakota,Stark,Badlands,0.1747
North Dakota,Burleigh,West Central,0.1614
North Dakota,Emmons,West Central,0.1614
North Dakota,Grant,West Central,0.1614
North Dakota,Kidder,West Central,0.1614
North Dakota,McLean,West Central,0.1614
North Dakota,Mercer,West Central,0.1614
North Dakota,Morton,West Central,0.1614
North Dakota,Oliver,West Central,0.1614
North Dakota,Sheridan,West Central,0.1614
North Dakota,Sioux,West Central,0.1614
North Dakota,Benson,Lake Region,0.1809
North Dakota,Cavalier,Lake Region,0.1809
North Dakota,Eddy,Lake Region,0.1809
North Dakota,Ramsey,Lake Region,0.1809
North Dakota,Rolette,Lake Region,0.1809
North Dakota,Towner,Lake Region,0.1809
North Dakota,Bottineau,North Central,0.1850
North Dakota,Burke,North Central,0.1850
North Dakota,McHenry,North Central,0.1850
North Dakota,Mountrail,North Central,0.1850
North Dakota,Pierce,North Central,0.1850
North Dakota,Renville,North Central,0.1850
North Dakota,Ward,North Central,0.1850
North Dakota,Grand Forks,Northeast,0.1937
North Dakota,Nelson,Northeast,0.1937
North Dakota,Pembina,Northeast,0.1937
North Dakota,Walsh,Northeast,0.1937
